message_id,message,true_intent,split
10665,I'm attempting to top-up my account but it has been pending for an hour.,pending_top_up,test
10666,Why is my top-up still outstanding?,pending_top_up,test
10667,What does it mean when my top up is saying  still pending?,pending_top_up,test
10668,"My top up hasn't worked, it's been stuck in pending for the last couple hours",pending_top_up,test
10669,It doesn't look like the top-up completed.,pending_top_up,test
10670,Why does my top up say still pending when I used my card to do it.,pending_top_up,test
10671,Where is the money I topped off with?,pending_top_up,test
10672,"Hi. I'm a new customer to your system and I think something isn't working right - or maybe it is. Maybe you can confirm. I tried to top up today (my first time ever) and it's been stuck at ""pending"" for over an hour now. Is it supposed to do this or is there something wrong in the system?",pending_top_up,test
10673,Why is my top-up still pending?,pending_top_up,test
10674,Topping up my card is not working because I believe the top up is pending,pending_top_up,test
10675,When will my top-up process?,pending_top_up,test
10676,"The top-up has a definite problem! I regularly use your service and haven't had a problem before, but now the top-up just shows pending. Please tell my why it continues to show pending.",pending_top_up,test
10677,"I tried topping up but my funds seem to be pending. I want to buy something right now, what do I do?",pending_top_up,test
10678,I made a transaction this morning and would like to revert it.,cancel_transfer,test
10679,Can i cancel a charge?,cancel_transfer,test
10680,Can I cancel my transaction?,cancel_transfer,test
10681,I made a transaction but did it to the wrong account.,cancel_transfer,test
10682,Tell me how to cancel a transfer.,cancel_transfer,test
10683,I need you to cancel a transfer that I made.  It is the wrong account number and the app won't let me stop the transaction.  Please stop it!,cancel_transfer,test
10684,"I need to cancel my recent transfer immediately, I made a mistake there, please help quickly before it goes through",cancel_transfer,test
10685,I would like to revert a transaction I did this morning,cancel_transfer,test
10686,If I make a transaction can I cancel it?,cancel_transfer,test
10687,How can I cancel a transfer?,cancel_transfer,test
10688,Is there any way to cancel a transfer?,cancel_transfer,test
10689,I accidentally made a transaction to the wrong account.,cancel_transfer,test
10690,I want to cancel a transfer right away! Can you help?,cancel_transfer,test
10691,Help me cancel my transaction,cancel_transfer,test
10692,"This is URGENT, I typed the wrong payment information for a payment I needed to make and have clicked send, I need to reverse the transaction immediately.",cancel_transfer,test
10693,Can I cancel a transfer,cancel_transfer,test
10694,I want to reverse my transaction from earlier,cancel_transfer,test
10695,Is there a way to revert my transaction from this morning?,cancel_transfer,test
10696,I'd like to cancel a transfer,cancel_transfer,test
10697,Can I cancel a transfer if is already processed?,cancel_transfer,test
10698,I transferred the wrong amount and would like to cancel the transaction.,cancel_transfer,test
10699,I made a mistake when I did a transfer so now what can I do to fix that?,cancel_transfer,test
10700,I need to cancel an incorrect transaction.,cancel_transfer,test
10701,How do I cancel my transfer?,cancel_transfer,test
10702,I made a mistake with a transaction!,cancel_transfer,test
10703,I submitted a transaction to the incorrect account.,cancel_transfer,test
10704,The transfer I just made needs to be cancelled right now. It was my mistake. Please help me cancel it before it goes through!,cancel_transfer,test
10705,I want to go back on what I did this morning,cancel_transfer,test
10706,Can a transaction be cancelled?,cancel_transfer,test
10707,How do i cancel my transaction?,cancel_transfer,test
10708,My transaction needs to be canceled.,cancel_transfer,test
10709,I need to make an immediate cancellation related to a transfer. This was a mistake. Please assist quickly so this does not actually go through.,cancel_transfer,test
10710,I made a mistake and need to cancel a transaction,cancel_transfer,test
10711,I made an error in payment yesterday and I need it fixed asap because it's for my rent tomorrow.,cancel_transfer,test
10712,Cancel my last transfer,cancel_transfer,test
10713,"My recent transfer needs to be cancelled immediately; it was a mistake, please can you cancel it before it goes through?",cancel_transfer,test
10714,I need help cancelling a transaction.,cancel_transfer,test
10715,I don't want the transaction to go through now,cancel_transfer,test
10716,Can I change the amount I made on a payment that I made to the payment is correct.,cancel_transfer,test
10717,Please help me!  I need to cancel a transaction.,cancel_transfer,test
10718,can you limit my top up?,top_up_limits,test
10719,Am I free to top-up as much as I want?,top_up_limits,test
10720,Is there a top up limit for my account?,top_up_limits,test
10721,What is the limit to top up?,top_up_limits,test
10722,How much money can i top up?,top_up_limits,test
10723,What are the restrictions to top-offs?,top_up_limits,test
10724,Are the top-ups limited?,top_up_limits,test
10725,what is the top up limit,top_up_limits,test
10726,I need to find out what is the limit for top-ups.,top_up_limits,test
10727,Do you have a limit to top ups?,top_up_limits,test
10728,What is maximum top up?,top_up_limits,test
10729,How can I tell what the limit is to top-ups?,top_up_limits,test
10730,Is there a limit to top-up amounts?,top_up_limits,test
10731,Is there any limit to the amount I can add to a card at a time?,top_up_limits,test
10732,I want to know if there is a maximum I can top up.,top_up_limits,test
10733,What is the limit to a top-up?,top_up_limits,test
10734,Tell me if there are any top-up limits?,top_up_limits,test
10735,How can I top-up my limit?,top_up_limits,test
10736,Is there a limit to top-ups?,top_up_limits,test
10737,Can I top-up as much as I want?,top_up_limits,test
10738,Can you tell me the limits for top ups?,top_up_limits,test
10739,When I top up what are the amoutn limits.,top_up_limits,test
10740,Is there a limit on top-ups?,top_up_limits,test
10741,What is the top-ups limit?,top_up_limits,test
10742,Are there limits to top-ups?,top_up_limits,test
10743,Is there a maximum amount of top-ups?,top_up_limits,test
10744,Do you have a top-up limit?,top_up_limits,test
10745,What's the top up limit?,top_up_limits,test
10746,What is the limit to top-up?,top_up_limits,test
10747,How much can I top-up to my card at a time?,top_up_limits,test
10748,how much can i top up?,top_up_limits,test
10749,what is the most i can top up?,top_up_limits,test
10750,Is there a limit to how high I can top-up?,top_up_limits,test
10751,Is there an amount limit to my top-up?,top_up_limits,test
10752,Is there a limit for top-ups?,top_up_limits,test
10753,Is there a maximum i can top up?,top_up_limits,test
10754,How can I tell if there is a top-up limit?,top_up_limits,test
10755,Do you have any restrictions to my top-up?,top_up_limits,test
10756,As for limits are top ups included?,top_up_limits,test
10757,What are the top-up limits?,top_up_limits,test
10758,"I don't know if this is an issue with the ATM or my account, but I just tried withdrawing 30 pounds from the ATM I'm at now and it only gave me 10. Is this a glitch or what exactly is going on?",wrong_amount_of_cash_received,test
10759,I didn't get all the cash I requested for at the ATM,wrong_amount_of_cash_received,test
10760,How come the ATM gave me less cash than what I asked for?,wrong_amount_of_cash_received,test
10761,Why did I not get my cash back after I withdrew?,wrong_amount_of_cash_received,test
10762,I got less cash than the one I specified in the ATM,wrong_amount_of_cash_received,test
10763,The amount of cash I received was incorrect,wrong_amount_of_cash_received,test
10764,I'm at an ATM and withdrew 30 pounds and was only given 10. What should I do?,wrong_amount_of_cash_received,test
10765,The ATM gave me the wrong amount of cash today when I went to withdraw. The app says it was more.,wrong_amount_of_cash_received,test
10766,The amount of cash I received was different than what I requested.,wrong_amount_of_cash_received,test
